,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
116,IOS开发工程师,企,21-28万,上海-浦东新区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,浙报数字文化集团股份有限公司,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911059447.shtml,上海,21,28,24.5
117,ios开发工程师,企,15-30万,北京-朝阳区,统招本科,经验不限,投递后：5个工作日内反馈,2017年12月21日,大连飞创信息技术有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910655436.shtml,北京,15,30,22.5
118,iOS开发工程师,企,18-36万,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,堆糖网,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910642850.shtml,上海,18,36,27.0
119,iOS开发工程师,企,5-10万,南京,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月21日,南京大汉网络有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910100508.shtml,南京,5,10,7.5
120,资深iOS研发工程师,企,面议,上海-徐汇区,本科及以上,3年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911415280.shtml,上海,面议,面议,面议
121,IOS/MAC开发工程师,企,12-18万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,锤子科技(北京)股份有限公司,电子技术/半导体/集成电路,500-999人,https://www.liepin.com/job/199533149.shtml,北京,12,18,15.0
122,IOS开发工程师,企,面议,深圳,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,招银资产,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/197760162.shtml,深圳,面议,面议,面议
123,ios开发工程师,企,7-10万,杭州,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月21日,英语趣配音,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911274883.shtml,杭州,7,10,8.5
124,ios工程师,企,16-28万,深圳,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,华思旭,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/1911188099.shtml,深圳,16,28,22.0
125,高级IOS开发工程师,企,18-30万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,一元云购网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911121263.shtml,深圳,18,30,24.0
126,iOS开发技术支持工程师,企,21-35万,北京,统招本科,1年工作经验,投递后：1个工作日内反馈,2017年12月21日,旷视科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911004113.shtml,北京,21,35,28.0
127,ios开发工程师,企,23-30万,上海-徐汇区,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,北极光投资顾问(北京)有限公司,基金/证券/期货/投资,50-99人,https://www.liepin.com/job/1910980879.shtml,上海,23,30,26.5
128,中级iOS工程师,企,28-42万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京瓴岳信息技术有限公司,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1910947662.shtml,北京,28,42,35.0
129,IOS开发工程师-HDFX,企,18-24万,深圳-南山区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,深圳瀚德金融科技控股有限公司,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1910938200.shtml,深圳,18,24,21.0
130,ios开发工程师,企,12-24万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京网众共创科技有限公司,基金/证券/期货/投资,10000人以上,https://www.liepin.com/job/1910932027.shtml,北京,12,24,18.0
131,ios开发工程师,企,面议,北京,本科及以上,经验不限,投递后：2个工作日内反馈,2017年12月21日,歌德盈香,食品/饮料/烟酒/日化,100-499人,https://www.liepin.com/job/1910920311.shtml,北京,面议,面议,面议
132,高级软件工程师（IOS）,企,18-24万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,中体彩,计算机软件,100-499人,https://www.liepin.com/job/1910755693.shtml,北京,18,24,21.0
133,iOS中高级工程师,企,12-24万,广州-海珠区,统招本科,1年工作经验,投递后：1个工作日内反馈,2017年12月21日,广州微咔世纪信息科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910428408.shtml,广州,12,24,18.0
134,高级ios开发工程师,企,22-30万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,珍爱网,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199185237.shtml,深圳,22,30,26.0
135,IOS开发工程师,企,16-26万,上海,本科及以上,4年工作经验,投递后：10个工作日内反馈,2017年12月21日,天地汇,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/197594178.shtml,上海,16,26,21.0
136,IOS开发工程师,企,30-42万,上海-闸北区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,小黑鱼科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910468657.shtml,上海,30,42,36.0
137,IOS开发,企,24-36万,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,上海揆安网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198887113.shtml,上海,24,36,30.0
138,ios开发工程师-AS,企,18-24万,深圳-南山区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,广东乐心医疗电子股份有限公司,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911246220.shtml,深圳,18,24,21.0
139,Ios工程师,企,24-42万,北京,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,摩拜科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911065264.shtml,北京,24,42,33.0
140,高级iOS开发工程师,企,24-48万,上海,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,触宝科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199897666.shtml,上海,24,48,36.0
141,Senior IOS Developer,企,18-30万,上海,学历不限,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,上海揆安网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910191421.shtml,上海,18,30,24.0
142,客户端研发高级/资深工程师-Android/iOS,企,面议,深圳-南山区,本科及以上,3年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911423666.shtml,深圳,面议,面议,面议
143,高级IOS开发工程师（集团总部）,企,18-24万,广州,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,绿瘦健康产业集团,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911383504.shtml,广州,18,24,21.0
144,ios开发工程师（龙珠直播）,企,25-42万,北京-朝阳区,本科及以上,4年工作经验,投递后：2个工作日内反馈,2017年12月21日,聚力传媒上海,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911276666.shtml,北京,25,42,33.5
145,ios高级工程师,企,12-24万,北京,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,车工科技(北京)股份有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199510753.shtml,北京,12,24,18.0
146,IOS app功能测试工程师,企,12-19万,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,Wicresoft,IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910986815.shtml,上海,12,19,15.5
147,IOS开发工程师,企,面议,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京猫眼文化传媒有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911018608.shtml,北京,面议,面议,面议
148,高级ios开发工程师,企,面议,北京,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,NewsJet,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911010757.shtml,北京,面议,面议,面议
149,iOS开发工程师（高级）,企,29-48万,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,喜马拉雅FM,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910754012.shtml,上海,29,48,38.5
150,高级ios开发工程师,企,30-60万,北京,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,闪送,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910717328.shtml,北京,30,60,45.0
151,iOS工程师（直播）,企,面议,北京,统招本科,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,好未来教育,教育/培训/学术/科研/院校,5000-10000人,https://www.liepin.com/job/1910426830.shtml,北京,面议,面议,面议
152,IOS软件开发工程师,企,10-14万,北京-石景山,统招本科,1年工作经验,投递后：2个工作日内反馈,2017年12月21日,北京阿尔山金融科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910296396.shtml,北京,10,14,12.0
153,iOS开发工程师,企,12-22万,广州,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,四三九九信息科技,网络游戏,1000-2000人,https://www.liepin.com/job/199531783.shtml,广州,12,22,17.0
154,iOS开发工程师(000403),企,30-45万,北京-海淀区,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,融360,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911222934.shtml,北京,30,45,37.5
155,高级iOS开发工程师-基础技术,企,面议,北京-海淀区,本科及以上,3年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910981822.shtml,北京,面议,面议,面议
156,IOS开发工程师（高级）,企,18-24万,上海,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月21日,上海点觉信息技术有限公司,IT服务/系统集成,50-99人,https://www.liepin.com/job/1911378843.shtml,上海,18,24,21.0
157,iOS架构师,企,面议,上海-徐汇区,本科及以上,3年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911319842.shtml,上海,面议,面议,面议
158,Senior IOS Developer,企,10-18万,成都,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,小闲在线,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911307150.shtml,成都,10,18,14.0
159,IOS开发工程师,企,18-30万,上海,本科及以上,经验不限,投递后：2个工作日内反馈,2017年12月21日,上海嵩恒网络科技有限公司,计算机软件,500-999人,https://www.liepin.com/job/1910903689.shtml,上海,18,30,24.0
160,高级iOS开发工程师,企,面议,深圳-南山区,本科及以上,3年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199698380.shtml,深圳,面议,面议,面议
161,IOS开发工程师,企,12-18万,上海,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,丽芙家居,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/198276099.shtml,上海,12,18,15.0
162,iOS Developer,企,12-13万,大连,本科及以上,经验不限,投递后：10个工作日内反馈,2017年12月21日,埃森哲咨询,全部行业,5000-10000人,https://www.liepin.com/job/199646046.shtml,大连,12,13,12.5
163,IOS研发工程师(004447) (职位编号：glodon004447),企,30-36万,北京-海淀区,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,广联达,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199639628.shtml,北京,30,36,33.0
164,ios开发工程师,企,面议,上海,本科及以上,4年工作经验,投递后：5个工作日内反馈,2017年12月21日,百联,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199388558.shtml,上海,面议,面议,面议
165,资深IOS软件开发工程师,企,24-30万,上海,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,NeuLion中国,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197760821.shtml,上海,24,30,27.0
166,高级iOS开发工程师,企,30-45万,上海-长宁区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,美团点评,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910578858.shtml,上海,30,45,37.5
167,高级ios开发工程师,企,18-30万,上海-浦东新区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,波奇网,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910840407.shtml,上海,18,30,24.0
168,IOS开发工程师,企,10-16万,深圳-南山区,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,联璧科技,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911327017.shtml,深圳,10,16,13.0
